583758.21008,6148081.91078,8.58000087738
583758.09715,6148081.8641,8.6500005722
583757.870443,6148081.81526,8.60100078583
583757.870443,6148081.81526,8.60100078583
583757.826832,6148081.78103,8.64200019836
583757.764046,6148081.75757,8.62100028992
583757.739399,6148081.72371,8.66700077057
583757.781737,6148081.8247,8.80900001526
583757.831245,6148081.8813,8.92200088501
583757.860517,6148082.00431,9.03400039673
583757.960593,6148082.06187,9.17100048065
583758.030548,6148082.04094,9.27700042725
583758.081964,6148081.99739,9.34600067139
583758.114417,6148081.95349,9.36000061035
583758.159512,6148081.90982,9.45700073242
583758.199134,6148081.82152,9.53000068665
583758.175759,6148081.72089,9.49100017548
583758.158704,6148081.62038,9.46300029755
583758.121838,6148081.56402,9.40700054169
583758.121838,6148081.56402,9.40700054169
583758.074027,6148081.41839,9.375
583758.073391,6148081.45178,9.42000007629
583758.09193,6148081.47439,9.5030002594
583758.103724,6148081.51914,9.55100059509
583758.115517,6148081.5639,9.64400005341
583758.133844,6148081.59764,9.71500015259
583758.15934,6148081.58699,9.74200057983
583758.159128,6148081.59812,9.7560005188
583758.165661,6148081.58712,9.75700092316
583758.185048,6148081.56522,9.7560005188
583758.18526,6148081.55409,9.76200008392
583758.185048,6148081.56522,9.77000045776
583758.190945,6148081.5876,9.82500076294
583758.183988,6148081.62086,9.84000015259
583758.189885,6148081.64324,9.89500045776
583758.202315,6148081.6546,9.9390001297
583758.202103,6148081.66573,9.97500038147
583758.208636,6148081.65472,10.0060005188
583758.201891,6148081.67686,10.0360002518
583758.207788,6148081.69924,10.0730009079
583758.220006,6148081.72173,10.1130008698
583758.232436,6148081.7331,10.1330003738
583758.244441,6148081.76672,10.1910009384
583758.237696,6148081.78886,10.2110004425
583758.236848,6148081.83337,10.2520008087
583758.199346,6148081.81039,10.2490005493
583758.198498,6148081.8549,10.2850008011
583758.197438,6148081.91054,10.313000679
583758.197226,6148081.92167,10.3250007629
583758.203335,6148081.93292,10.3400001526
583758.202911,6148081.95517,10.3720006943
583758.202487,6148081.97743,10.3650007248
583758.220813,6148082.01117,10.408000946
583758.219965,6148082.05568,10.4320001602
583758.22565,6148082.08919,10.470000267
583758.23808,6148082.10056,10.4830007553
583758.243977,6148082.12293,10.5020008087
583758.250298,6148082.12305,10.4940004349
583758.262728,6148082.13442,10.5270004272
583758.275582,6148082.12353,10.5190000534
583758.2878,6148082.14603,10.5380001068
583758.293909,6148082.15728,10.547000885
583758.293485,6148082.17953,10.5430002213
583758.293909,6148082.15728,10.5910005569
583758.306975,6148082.13526,10.561000824
583758.28886,6148082.09039,10.5230007172
583758.282963,6148082.06802,10.4940004349
583758.295393,6148082.07938,10.4920005798
583758.301714,6148082.0795,10.4770002365
583758.307823,6148082.09075,10.484000206
583758.313508,6148082.12426,10.4800004959
583758.313084,6148082.14651,10.482000351
583758.311812,6148082.21328,10.5100002289
583758.317708,6148082.23565,10.5120000839
583758.329926,6148082.25815,10.5250005722
583758.317496,6148082.24678,10.4970006943
583758.317284,6148082.25791,10.4990005493
583758.329926,6148082.25815,10.5100002289
583758.335823,6148082.28053,10.5270004272
583758.335611,6148082.29165,10.5100002289
583758.34172,6148082.3029,10.5340003967
583758.341508,6148082.31403,10.5440006256
583758.348041,6148082.30302,10.5420007706
583758.360895,6148082.29214,10.5550003052
583758.360895,6148082.29214,10.5550003052
583758.367004,6148082.30338,10.5570001602
583758.373325,6148082.3035,10.5730009079
583758.385755,6148082.31487,10.5900001526
583758.385755,6148082.31487,10.5900001526
583758.398185,6148082.32624,10.5910005569
583758.411039,6148082.31535,10.6130008698
583758.417572,6148082.30435,10.5980005264
583758.430426,6148082.29346,10.611000061
583758.436323,6148082.31584,10.6120004654
583758.448753,6148082.3272,10.6220006943
583758.448753,6148082.3272,10.6220006943
583758.45465,6148082.34958,10.6390008926
583758.461183,6148082.33857,10.6300001144
583758.461183,6148082.33857,10.6300001144
583758.473613,6148082.34994,10.6770000458
583758.467504,6148082.33869,10.6700000763
583758.473613,6148082.34994,10.6960000992
583758.46708,6148082.36095,10.7000007629
583758.473401,6148082.36107,10.6920003891
583758.479722,6148082.36119,10.7170009613
583758.479722,6148082.36119,10.7170009613
583758.486467,6148082.33906,10.732000351
583758.505642,6148082.32829,10.7870006561
583758.499321,6148082.32817,10.7590007782
583758.50543,6148082.33942,10.7870006561
583758.505642,6148082.32829,10.7960004807
583758.512175,6148082.31728,10.8040008545
583758.518708,6148082.30627,10.7940006256
583758.51892,6148082.29515,10.7960004807
583758.519344,6148082.27289,10.7920007706
583758.519344,6148082.27289,10.7920007706
583758.519344,6148082.27289,10.7920007706
583758.519768,6148082.25064,10.7910003662
583758.513659,6148082.23939,10.7700004578
583758.520404,6148082.21725,10.7750005722
583758.514295,6148082.206,10.7490005493
583758.507762,6148082.21701,10.7470006943
583758.507974,6148082.20588,10.748000145
583758.514083,6148082.21713,10.7560005188
583758.501441,6148082.21689,10.7540006638
583758.489435,6148082.18327,10.7530002594
583758.489011,6148082.20552,10.7510004044
583758.489011,6148082.20552,10.7510004044
583758.482266,6148082.22766,10.8000001907
583758.475945,6148082.22754,10.797000885
583758.475945,6148082.22754,10.797000885
583758.463515,6148082.21617,10.8160009384
583758.456982,6148082.22718,10.8300008774
583758.450661,6148082.22706,10.8420009613
583758.44434,6148082.22693,10.8490009308
583758.437595,6148082.24907,10.857000351
583758.44434,6148082.22693,10.8700008392
583758.438231,6148082.21569,10.861000061
583758.43191,6148082.21557,10.8780002594
583758.425589,6148082.21545,10.8850002289
583758.419268,6148082.21533,10.9010009766
583758.412947,6148082.2152,10.8890008926
583758.412947,6148082.2152,10.8890008926
583758.406626,6148082.21508,10.9170007706
583758.394408,6148082.19259,10.9300003052
583758.388299,6148082.18134,10.9190006256
583758.381978,6148082.18122,10.9310007095
583758.382191,6148082.17009,10.9300003052
583758.376082,6148082.15884,10.9260005951
583758.369973,6148082.1476,10.9170007706
583758.369973,6148082.1476,10.9170007706
583758.357331,6148082.14735,10.9410009384
583758.357331,6148082.14735,10.9410009384
583758.351222,6148082.13611,10.9370002747
583758.351222,6148082.13611,10.9370002747
583758.345113,6148082.12486,10.938000679
583758.351646,6148082.11385,10.9400005341
583758.345113,6148082.12486,10.9140005112
583758.351858,6148082.10272,10.9370002747
583758.351858,6148082.10272,10.9370002747
583758.351858,6148082.10272,10.9370002747
583758.339428,6148082.09135,10.9310007095
583758.345749,6148082.09148,10.9510002136
583758.332895,6148082.10236,10.9230003357
583758.332895,6148082.10236,10.9230003357
583758.314144,6148082.09087,10.9110002518
583758.307611,6148082.10188,10.9110002518
583758.295181,6148082.09051,10.8910007477
583758.276218,6148082.09015,10.8550004959
583758.269685,6148082.10116,10.8750009537
583758.269473,6148082.11229,10.8860006332
583758.256407,6148082.1343,10.8490009308
583758.255771,6148082.16768,10.8890008926
583758.243129,6148082.16744,10.8740005493
583758.236596,6148082.17845,10.8810005188
583758.224166,6148082.16708,10.8720006943
583758.224378,6148082.15595,10.8800001144
583758.217845,6148082.16696,10.859000206
583758.217633,6148082.17809,10.8950004578
583758.211524,6148082.16684,10.8770008087
583758.204991,6148082.17785,10.8660001755
583758.211524,6148082.16684,10.8900003433
583758.217845,6148082.16696,10.8930006027
583758.211736,6148082.15571,10.9010009766
583758.211736,6148082.15571,10.9010009766
583758.199094,6148082.15547,10.9050006866
583758.199094,6148082.15547,10.9050006866
583758.205203,6148082.16672,10.9050006866
583758.198882,6148082.1666,10.9150009155
583758.19867,6148082.17773,10.8990001678
583758.198458,6148082.18885,10.8980007172
583758.185816,6148082.18861,10.8990001678
583758.192137,6148082.18873,10.8930006027
583758.179495,6148082.18849,10.8900003433
583758.173174,6148082.18837,10.873000145
583758.173174,6148082.18837,10.873000145
583758.166429,6148082.21051,10.8640003204
583758.16032,6148082.19926,10.8650007248
583758.153787,6148082.21027,10.8630008698
583758.153575,6148082.22139,10.8790006638
583758.153999,6148082.19914,10.8820009232
583758.147466,6148082.21015,10.8550004959
583758.160108,6148082.21039,10.8720006943
583758.14789,6148082.18789,10.8740005493
583758.141357,6148082.1989,10.8490009308
583758.13546,6148082.17652,10.8220005035
583758.135248,6148082.18765,10.8230009079
583758.128927,6148082.18753,10.7840003967
583758.128715,6148082.19866,10.7890005112
583758.134824,6148082.20991,10.783000946
583758.141145,6148082.21003,10.783000946
583758.128079,6148082.23204,10.7460002899
583758.147042,6148082.2324,10.7750005722
583758.140297,6148082.25454,10.748000145
583758.133764,6148082.26554,10.7310009003
583758.133764,6148082.26554,10.7310009003
583758.146194,6148082.27691,10.732000351
583758.139661,6148082.28792,10.6850004196
583758.152727,6148082.26591,10.7000007629
583758.145982,6148082.28804,10.6670007706
583758.146406,6148082.26578,10.6590003967
583758.140509,6148082.24341,10.6370000839
583758.140509,6148082.24341,10.6370000839
583758.133976,6148082.25442,10.5980005264
583758.134188,6148082.24329,10.5980005264
583758.134188,6148082.24329,10.5980005264
583758.127867,6148082.24317,10.5500001907
583758.134188,6148082.24329,10.577000618
583758.127867,6148082.24317,10.5370006561
583758.1344,6148082.23216,10.563000679
583758.140509,6148082.24341,10.5460004807
583758.134188,6148082.24329,10.5550003052
583758.133976,6148082.25442,10.5590009689
583758.140297,6148082.25454,10.5640001297
583758.133976,6148082.25442,10.561000824
583758.127867,6148082.24317,10.5380001068
583758.128079,6148082.23204,10.5200004578
583758.122182,6148082.20966,10.5000009537
583758.109752,6148082.1983,10.4850006104
583758.109964,6148082.18717,10.5020008087
583758.103643,6148082.18705,10.4630002975
583758.103643,6148082.18705,10.4630002975
583758.103643,6148082.18705,10.4630002975
583758.109964,6148082.18717,10.4400005341
583758.109964,6148082.18717,10.4400005341
583758.110812,6148082.14266,10.4420003891
583758.110176,6148082.17604,10.3990001678
583758.110388,6148082.16491,10.4170007706
583758.109964,6148082.18717,10.4010000229
583758.110176,6148082.17604,10.4200000763
583758.109964,6148082.18717,10.4170007706
583758.116497,6148082.17616,10.4320001602
583758.116285,6148082.18729,10.4330005646
583758.116497,6148082.17616,10.4460000992
583758.12303,6148082.16515,10.4390001297
583758.104067,6148082.16479,10.3920001984
583758.092697,6148082.09779,10.3790006638
583758.092697,6148082.09779,10.3790006638
583758.099018,6148082.09791,10.3650007248
583758.099018,6148082.09791,10.3650007248
583758.105551,6148082.0869,10.3630008698
583758.105339,6148082.09803,10.3650007248
583758.105127,6148082.10915,10.3560009003
583758.105339,6148082.09803,10.3530006409
583758.098806,6148082.10903,10.3280000687
583758.092697,6148082.09779,10.3180007935
583758.086588,6148082.08654,10.311000824
583758.092697,6148082.09779,10.3150005341
583758.092909,6148082.08666,10.3060007095
583758.099442,6148082.07565,10.3180007935
583758.09923,6148082.08678,10.3170003891
583758.09923,6148082.08678,10.3170003891
583758.09923,6148082.08678,10.3170003891
583758.092909,6148082.08666,10.313000679
583758.09923,6148082.08678,10.3480005264
583758.086588,6148082.08654,10.3010005951
583758.092909,6148082.08666,10.3520002365
583758.086376,6148082.09766,10.3150005341
583758.092697,6148082.09779,10.3080005646
583758.080055,6148082.09754,10.3030004501
583758.079843,6148082.10867,10.2880001068
583758.07331,6148082.11968,10.2410001755
583758.079843,6148082.10867,10.2820005417
583758.073098,6148082.13081,10.2660007477
583758.072886,6148082.14193,10.2470006943
583758.079207,6148082.14205,10.2470006943
583758.066353,6148082.15294,10.2300004959
583758.066141,6148082.16407,10.2350006104
583758.072462,6148082.16419,10.2240009308
583758.072674,6148082.15306,10.202000618
583758.078783,6148082.16431,10.2380008698
583758.072462,6148082.16419,10.2050008774
583758.085316,6148082.1533,10.236000061
583758.078571,6148082.17544,10.2400007248
583758.072038,6148082.18645,10.2170009613
583758.078571,6148082.17544,10.2330007553
583758.078359,6148082.18657,10.2240009308
583758.078359,6148082.18657,10.2240009308
583758.065505,6148082.19745,10.2350006104
583758.059184,6148082.19733,10.2130002975
583758.052863,6148082.19721,10.2140007019
583758.059184,6148082.19733,10.220000267
583758.052863,6148082.19721,10.2420005798
583758.046754,6148082.18596,10.218000412
583758.034112,6148082.18572,10.2050008774
583758.040433,6148082.18584,10.2050008774
583758.027791,6148082.1856,10.2050008774
583758.028003,6148082.17447,10.1950006485
583758.034324,6148082.17459,10.1960000992
583758.034324,6148082.17459,10.1960000992
583758.041069,6148082.15246,10.2120008469
583758.047178,6148082.16371,10.1970005035
583758.060244,6148082.14169,10.2590007782
583758.092273,6148082.12004,10.3940000534
583758.143265,6148082.09875,10.5090007782
583758.207111,6148082.06657,10.6160001755
583758.34176,6148081.96895,10.7740001678
583758.495797,6148081.84944,10.9060001373
583758.69514,6148081.67513,11.0900001526
583758.857405,6148081.45558,11.1730003357
583759.085213,6148081.11484,11.3660001755
583759.300167,6148080.78498,11.533000946
583759.52229,6148080.41074,11.7350006104
583759.745474,6148079.98085,11.8300008774
583759.977947,6148079.3953,11.954000473
583760.1845,6148078.84265,12.2000007629
583760.370181,6148078.38979,12.4780006409
583760.484212,6148078.04687,13.0000009537
583760.501519,6148077.80231,13.1350002289
583760.730771,6148077.71762,13.4570007324
